run_name,weight_path,device,dtype,batch_size,prompt_tokens,max_new_tokens,use_cache,prefill_seconds,decode_seconds,prefill_tokens_per_second,decode_tokens_per_second,kv_cache_mb_final,max_allocated_gb,max_reserved_gb
stage11_ext70_native_profile,experiments/pretrain/platform_runs/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7/01_continue/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7_continue_768.pth,cuda:0,bfloat16,1,128,64,True,0.1296317740343511,0.2543274435447529,987.4122371115687,251.64409749881435,4.5,0.17888164520263672,0.32421875
stage11_ext70_native_profile,experiments/pretrain/platform_runs/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7/01_continue/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7_continue_768.pth,cuda:0,bfloat16,1,512,64,True,0.0054584379540756345,0.2051486661657691,93799.72884325022,311.9688818658231,13.5,0.19649410247802734,0.34765625
stage11_ext70_native_profile,experiments/pretrain/platform_runs/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7/01_continue/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7_continue_768.pth,cuda:0,bfloat16,1,1024,64,True,0.0034284889698028564,0.1986901668133214,298673.84991437837,322.10954888437414,25.5,0.22166681289672852,0.314453125
stage11_ext70_native_profile,experiments/pretrain/platform_runs/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7/01_continue/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7_continue_768.pth,cuda:0,bfloat16,4,128,64,True,0.003736137063242495,0.21104901598300785,137039.9402734033,1212.988361057373,18.0,0.21007966995239258,0.349609375
stage11_ext70_native_profile,experiments/pretrain/platform_runs/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7/01_continue/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7_continue_768.pth,cuda:0,bfloat16,4,512,64,True,0.004624739987775683,0.21774775173980743,442835.7065290944,1175.6722995050768,54.0,0.2789444923400879,0.314453125
stage11_ext70_native_profile,experiments/pretrain/platform_runs/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7/01_continue/pretrain_stage11_ext70_same_from_ext70_s512_lr5e7_continue_768.pth,cuda:0,bfloat16,4,1024,64,True,0.008322010049596429,0.21934030868578702,492188.7831893009,1167.136134410795,102.0,0.3792119026184082,0.462890625
