"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","SM: Pipe Fma Cycles Active","%","0.09","0.10","0.10"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","SM: Pipe Fmaheavy Cycles Active","%","0.18","0.20","0.19"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","SM: Pipe Fp64 Cycles Active","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","SM: Pipe Tensor Cycles Active","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","SM: Pipe Tensor Cycles Active V2","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","DRAM: Cycles Active","%","9.30","10.29","9.99"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","DRAM: Dram Sectors","%","5.49","6.11","5.93"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","GPU: Compute Memory Access Throughput Internal Activity","%","2.70","3.11","2.95"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","GPU: Compute Memory Request Throughput Internal Activity","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Data Bank Reads","%","0.21","0.24","0.23"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Data Bank Writes","%","0.22","0.24","0.23"
