"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Instruction Throughput Internal Activity","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Issue Active","%","0.01","0.01","0.01"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Memory Throughput Internal Activity","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Mio2rf Writeback Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Mio Inst Issued","%","0.00","0.01","0.01"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Mio Pq Read Cycles Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Mio Pq Write Cycles Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Pipe Alu Cycles Active","%","0.00","0.01","0.01"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Pipe Fma Cycles Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Pipe Fmaheavy Cycles Active","%","0.00","0.01","0.01"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Pipe Fp64 Cycles Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Pipe Tensor Cycles Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","SM: Pipe Tensor Cycles Active V2","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","DRAM: Cycles Active","%","0.25","0.27","0.26"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","DRAM: Dram Sectors","%","0.15","0.16","0.15"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","GPU: Compute Memory Access Throughput Internal Activity","%","0.38","0.54","0.45"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","GPU: Compute Memory Request Throughput Internal Activity","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Data Bank Reads","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Data Bank Writes","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Data Pipe Lsu Wavefronts","%","0.00","0.01","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Data Pipe Tex Wavefronts","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: F Wavefronts","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Lsu Writeback Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Lsuin Requests","%","0.00","0.01","0.01"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: M L1tex2xbar Req Cycles Active","%","0.05","0.06","0.05"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: M Xbar2l1tex Read Sectors","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Tex Writeback Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L1: Texin Sm2tex Req Cycles Active","%","0.28","0.31","0.30"
